,state,ft,bt,km,transmission,ownerNo,oem,model,modelYear,centralVariantId,variantName,price,Registration Year,Insurance Validity,Fuel Type,Seats,Kms Driven,Engine Displacement,Transmission,Year of Manufacture,RTO,Features,Mileage,Engine,Max Power,Torque,Color,Engine Type,Displacement,Max Torque,No of Cylinder,Fuel Suppy System,Turbo Charger,Length,Width,Height,Wheel Base,Kerb Weight,Gear Box,Drive Type,Steering Type,Front Brake Type,Rear Brake Type,Tyre Type,No Door Numbers,Cargo Volumn,Super Charger,Turning Radius
1045,delhi,Petrol,Hatchback,"80,000",Manual,2,Maruti,Maruti Wagon R,2017,4309,LXI BS IV,350000.0,2017,Third Party insurance,Petrol,5.0,80000,998 cc,Manual,2017,HR29,"Power Steering,Power Windows Front,Air Conditioner,Heater,Adjustable Head Lights,Manually Adjustable Exterior Rear View Mirror,Centeral Locking,Child Safety Locks,Number Of Speaker",20.51,998,67.04bhp@6200rpm,90,White,K10B Petrol Engine,998,90Nm@3500rpm,3,,No,3599,1495,1700,2400,870kg,5 Speed,FWD,Power,Ventilated Disc,Drum,Tubeless Tyres,5,355,No,4.6
1046,delhi,Diesel,SUV,"36,000",Automatic,1,Audi,Audi Q7,2018,134,45 TDI Quattro Technology,5495000.0,2018,Comprehensive,Diesel,7.0,36000,2967 cc,Automatic,2018,DL02,"Power Steering,Power Windows Front,Air Conditioner,Heater,Adjustable Head Lights,Fog Lights Front,Anti Lock Braking System,Brake Assist,Cd Player",14.75,2967,245bhp@2910-4500rpm,600,Black,V-Type Diesel Engine,2967,600Nm@1500-3000rpm,4,CRDi,Yes,5052,2212,1740,2994,2330 kg,8 Speed,AWD,Power,Ventilated Disc,Ventilated Disc,"Tubeless,Radial",5,355,No,6.2
1047,delhi,Diesel,SUV,"70,000",Automatic,1,Ford,Ford Endeavour,2018,916,3.2 Titanium AT 4X4,2300000.0,2018,Third Party insurance,Diesel,7.0,70000,3198 cc,Automatic,2018,,"Power Steering,Power Windows Front,Air Conditioner,Heater,Adjustable Head Lights,Fog Lights Front,Anti Lock Braking System,Centeral Locking,Cd Player",10.91,3198,197bhp@3000rpm,470,Others,Diesel Engine,3198,470Nm@1750-2500rpm,4,TDCi,Yes,4892,1860,1837,2850,1879kg,6 Speed,4WD,Power,Disc,Disc,"Tubeless,Radial",5,355,No,5.0
1048,delhi,Diesel,SUV,"60,000",Automatic,1,Toyota,Toyota Fortuner,2015,2252,4x2 AT,1600000.0,2015,Comprehensive,Diesel,7.0,60000,2982 cc,Automatic,2015,DL03,"Power Steering,Power Windows Front,Air Conditioner,Heater,Adjustable Head Lights,Fog Lights Front,Anti Lock Braking System,Centeral Locking,Cd Player",12.55,2982,168.5bhp@3600rpm,360,Silver,D-4D Diesel Engine,2982,360Nm@1400-3200rpm,4,CRDi,Yes,4705,1840,1850,2750,1880kg,5 Speed ,FWD,Power,Ventilated Disc,Drum,"Tubeless,Radial",5,355,No,5.6
1049,delhi,Petrol,Sedan,"34,000",Automatic,1,Mercedes-Benz,Mercedes-Benz CLA,2018,5518,200 CGI Sport,2890000.0,2018,Comprehensive,Petrol,5.0,34000,1991 cc,Automatic,2018,HR26,"Power Steering,Power Windows Front,Air Conditioner,Heater,Adjustable Head Lights,Fog Lights Front,Anti Lock Braking System,Brake Assist,Cd Player",15.04,1991,183bhp@5500rpm,300,Silver,In Line Petrol Engine,1991,300Nm@1200-4000rpm,4,Direct Injection,Yes,4630,1777,1432,2699,1510kg,7 Speed,FWD,Power,Disc,Disc,"Tubeless,Radial",4,355,No,5.5
1050,delhi,Petrol,Sedan,"48,430",Manual,1,Honda,Honda City,2016,1216,i VTEC VX,746000.0,2016,Zero Dep,Petrol,5.0,48430,1497 cc,Manual,2016,DL1C,"Power Steering,Power Windows Front,Air Conditioner,Heater,Adjustable Head Lights,Fog Lights Front,Anti Lock Braking System,Centeral Locking,Cd Player",17.8,1497,117.3bhp@6600rpm,145,White,i VTEC Engine,1497,145Nm@4600rpm,4,PGM-Fi,No,4440,1695,1495,2600,1065kg,5 Speed,FWD,Power,Disc,Drum,"Tubeless,Radial",4,355,No,5.3
1051,delhi,Diesel,SUV,"93,671",Manual,1,Ford,Ford Ecosport,2018,6093,1.5 Diesel Titanium BSIV,639000.0,2018,Zero Dep,Diesel,5.0,93671,1498 cc,Manual,2018,HR72,"Power Steering,Power Windows Front,Air Conditioner,Heater,Adjustable Head Lights,Fog Lights Front,Anti Lock Braking System,Centeral Locking,Cd Player",23.0,1498,98.96bhp@3750rpm,205,Silver,TDCi Diesel Engine,1498,205Nm@1750-3250rpm,4,Direct Injection,Yes,3998,1765,1647,2519,1300Kg,5 Speed,FWD,Power,Ventilated Disc,Drum,"Tubeless,Radial",4,355,No,5.3
1052,delhi,Diesel,SUV,"1,00,000",Automatic,2,Toyota,Toyota Fortuner,2015,2255,4x2 AT TRD Sportivo,1449000.0,2015,Third Party insurance,Diesel,7.0,100000,2982 cc,Automatic,2015,HR26,"Power Steering,Power Windows Front,Air Conditioner,Heater,Adjustable Head Lights,Fog Lights Front,Anti Lock Braking System,Brake Assist,Dvd Player",12.55,2982,168.7bhp@3600rpm,360,White,D-4D Diesel Engine,2982,360Nm@1400-3200rpm,4,Common-Rail Type,Yes,4705,1840,1850,2750,1890kg,5-Speed ,FWD,Power,Ventilated Disc,Leading-Trailing Drum,"Tubeless,Radial",5,355,No,5.6
1053,delhi,Petrol,Sedan,"1,08,665",Automatic,2,Maruti,Maruti Ciaz,2018,6554,Zeta Automatic BSIV,736000.0,2018,Third Party,Petrol,5.0,108665,1462 cc,Automatic,2018,HR26,"Power Steering,Power Windows Front,Air Conditioner,Heater,Adjustable Head Lights,Fog Lights Front,Anti Lock Braking System,Centeral Locking,Cd Player",20.28,1462,103.25bhp@6000rpm,138,Black,k15B VVT Engine,1462,138Nm@4400rpm,4,MPFI,No,4490,1730,1485,2650,1065,4 Speed,FWD,Power,Ventilated Disc,Drum,"Tubeless, Radial",4,355,No,5.4
1054,delhi,Cng,Hatchback,"17,447",Manual,1,Tata,Tata Tiago,2022,8725,XZ Plus CNG BSVI,749000.0,2022,Comprehensive,CNG,5.0,17447,1199 cc,Manual,2022,HR29,"Power Steering,Power Windows Front,Air Conditioner,Heater,Adjustable Head Lights,Fog Lights Front,Anti Lock Braking System,Centeral Locking,Radio",19.7,1199,72bhp@6000rpm,95,Silver,1.2 L i-CNG,1199,95Nm@3500rpm,3,,,3765,1677,1535,2400,1030,5-Speed,,Electric,Disc,Drum,"Tubeless, Radial",5,355,,5.0
1055,delhi,Diesel,SUV,"19,000",Manual,1,Mahindra,Mahindra XUV700,2022,8639,AX7 Diesel Luxury Pack BSVI,2750000.0,2022,Zero Dep,Diesel,7.0,19000,2198 cc,Manual,2022,DL09,"Power Steering,Power Windows Front,Air Conditioner,Heater,Adjustable Head Lights,Fog Lights Front,Anti Lock Braking System,Centeral Locking,Radio",19.7,2198,182.38bhp@3500rpm,420,White,2.2 L Turbo Diesel,2198,420Nm@1600-2800rpm,4,CRDi,Yes,4695,1890,1755,2750,1860,6-Speed,FWD,Power,Ventilated Disc,Solid Disc,"Tubeless, Radial",5,355,,5.0
1056,delhi,Diesel,SUV,"1,00,579",Manual,2,Renault,Renault Duster,2019,7021,RXZ 110PS BSIV,693000.0,2019,Zero Dep,Diesel,5.0,100579,1461 cc,Manual,2019,DL7C,"Power Steering,Power Windows Front,Air Conditioner,Heater,Adjustable Head Lights,Fog Lights Front,Anti Lock Braking System,Centeral Locking,Radio",19.87,1461,108.5bhp@4000rpm,245,Silver,,1461,245Nm@1750rpm,4,Common Rail Direct Injection (dCi),No,4360,1822,1695,2673,1375,6-Speed,FWD,Power,Disc,Drum,Radial,5,475,No,5.2
1057,delhi,Petrol,Hatchback,"80,000",Automatic,1,Nissan,Nissan Micra,2013,3288,AT,275000.0,2013,Third Party insurance,Petrol,5.0,80000,1198 cc,Automatic,2013,,"Power Steering,Power Windows Front,Air Conditioner,Heater,Adjustable Head Lights,Power Adjustable Exterior Rear View Mirror,Anti Lock Braking System,Brake Assist,Cd Player",19.34,1198,76bhp@6000rpm,104,Others,In Line Petrol Engine,1198,104Nm@4400rpm,3,,No,3825,1665,1530,2450,990,5 Speed,FWD,Power,Ventilated Disc,Drum,"Tubeless,Radial",5,355,No,4.65
1058,delhi,Petrol,Hatchback,"65,039",Manual,1,Hyundai,Hyundai Santro,2019,6668,Asta BSIV,475000.0,2019,Zero Dep,Petrol,5.0,65039,1086 cc,Manual,2019,HR26,"Power Steering,Power Windows Front,Air Conditioner,Heater,Adjustable Head Lights,Fog Lights Front,Anti Lock Braking System,Centeral Locking,Radio",20.3,1086,68bhp@5500rpm,99,White,1.1 litre Petrol Engine,1086,99Nm@4500 rpm,4,MPFI,No,3610,1645,1560,2400,990,5 Speed,FWD,Power,Disc,Drum,"Tubeless,Radial",5,235,No,5.0
1059,delhi,Diesel,SUV,"60,000",Automatic,1,Ford,Ford Endeavour,2017,916,3.2 Titanium AT 4X4,2300000.0,2017,Comprehensive,Diesel,7.0,60000,3198 cc,Automatic,2017,HR26,"Power Steering,Power Windows Front,Air Conditioner,Heater,Adjustable Head Lights,Fog Lights Front,Anti Lock Braking System,Centeral Locking,Cd Player",10.91,3198,197bhp@3000rpm,470,Grey,Diesel Engine,3198,470Nm@1750-2500rpm,4,TDCi,Yes,4892,1860,1837,2850,1879kg,6 Speed,4WD,Power,Disc,Disc,"Tubeless,Radial",5,355,No,5.0
1060,delhi,Petrol,Hatchback,"50,000",Manual,4,Hyundai,Hyundai i10,2010,1587,Magna 1.1,150000.0,2010,Third Party insurance,Petrol,5.0,50000,1086 cc,Manual,2010,,"Power Steering,Power Windows Front,Air Conditioner,Heater,Adjustable Head Lights,Manually Adjustable Exterior Rear View Mirror,Centeral Locking,Child Safety Locks",19.81,1086,68.05bhp@5500rpm,99,Others,IRDE2 Engine,1086,99.04Nm@4500rpm,4,MPFI,No,3585,1595,1550,2380,860kg,5 Speed,FWD,Power,Ventilated Disc,Drum,Tubeless,5,355,No,4.7
1061,delhi,Petrol,Sedan,"65,000",Automatic,1,Honda,Honda City,2015,1217,i VTEC CVT VX,665000.0,2015,Comprehensive,Petrol,5.0,65000,1497 cc,Automatic,2015,DL12,"Power Steering,Power Windows Front,Air Conditioner,Heater,Adjustable Head Lights,Fog Lights Front,Anti Lock Braking System,Centeral Locking,Cd Player",18.0,1497,117.3bhp@6600rpm,145,Brown,i VTEC Engine,1497,145Nm@4600rpm,4,PGM-Fi,No,4440,1695,1495,2600,1085kg,5 Speed CVT,FWD,Power,Disc,Drum,"Tubeless,Radial",4,355,No,5.3
1062,delhi,Petrol,Hatchback,"84,000",Manual,3,Hyundai,Hyundai i20,2011,1642,1.2 Sportz,225000.0,2011,Comprehensive,Petrol,5.0,84000,1197 cc,Manual,2011,DL12,"Power Steering,Power Windows Front,Air Conditioner,Heater,Fog Lights Rear,Power Adjustable Exterior Rear View Mirror,Centeral Locking,Power Door Locks,Cd Player",17.0,1197,80 PS at 5200 rpm,1370,White,In-Line Engine,1197,"11.4 kgm at 4,000 rpm",4,MPFI,No,3940,1710,1505,2523,1020,5 Speed,FWD,Power,Disc,Drum,"Tubeless,Radial",5,355,No,5.2
1063,delhi,Petrol,SUV,"35,000",Automatic,1,Toyota,Toyota Fortuner,2021,7614,2.7 2WD AT,3500000.0,2021,Zero Dep,Petrol,7.0,35000,2694 cc,Automatic,2021,DL03,"Power Steering,Power Windows Front,Air Conditioner,Heater,Adjustable Head Lights,Fog Lights Front,Anti Lock Braking System,Brake Assist,Dvd Player",10.26,2694,163.7bhp@5200rpm,245,Brown,Dual VVTi Petrol Engine,2694,245Nm@4000rpm,4,MPFi,No,4795,1855,1835,2745,2160,6 Speed,RWD,Power,Ventilated Disc,Ventilated Disc,"Tubeless,Radial",5,355,No,5.8
1064,delhi,Diesel,SUV,"80,000",Manual,1,Maruti,Maruti Vitara Brezza,2018,4300,ZDi Plus,850000.0,2018,Third Party insurance,Diesel,5.0,80000,1248 cc,Manual,2018,,"Power Steering,Power Windows Front,Air Conditioner,Heater,Adjustable Head Lights,Fog Lights Front,Anti Lock Braking System,Centeral Locking,Radio",24.3,1248,88.5bhp@4000rpm,200,Others,DDiS 200 Diesel Engine,1248,200Nm@1750rpm,4,CRDi,Yes,3995,1790,1640,2500,1200kg,5 Speed,FWD,Power,Ventilated Disc,Drum,"Tubeless,Radial",5,355,No,5.0
1065,delhi,Petrol,SUV,"16,500",Manual,1,Toyota,Toyota Hyryder,2023,9360,V AWD BSVI,1985000.0000000002,2023,Comprehensive,Petrol,5.0,16500,1462 cc,Manual,2023,DL1C,"Power Steering,Power Windows Front,Air Conditioner,Heater,Adjustable Head Lights,Power Adjustable Exterior Rear View Mirror,Anti Lock Braking System,Centeral Locking,Radio",19.39,1462,101.64bhp@6000rpm,136,White,1.5L K Series,1462,136.8Nm@4400rpm,4,,,4365,1795,1645,2600,1255,5 Speed,AWD,Electric,Ventilated Disc,Solid Disc,"Tubeless, Radial",5,355,,5.4
1066,delhi,Diesel,SUV,"40,000",Manual,2,Toyota,Toyota Fortuner,2019,5503,2.8 2WD MT BSIV,3100000.0,2019,Third Party insurance,Diesel,7.0,40000,2755 cc,Manual,2019,,"Power Steering,Power Windows Front,Air Conditioner,Heater,Adjustable Head Lights,Fog Lights Front,Anti Lock Braking System,Brake Assist,Cd Player",14.24,2755,174.5bhp@3400rpm,420,Black,1-GD FTV Engine,2755,420Nm@1400-2600rpm,4,Direct Injection,Yes,4795,1855,1835,2523,2360,6 Speed,RWD,Power,Ventilated Disc,Ventilated Disc,"Tubeless,Radial",5,355,No,5.8
1067,delhi,Petrol,Sedan,"50,500",Manual,1,Honda,Honda City,2016,1215,i VTEC V,550000.0,2016,Third Party insurance,Petrol,5.0,50500,1497 cc,Manual,2016,DL9C,"Power Steering,Power Windows Front,Air Conditioner,Heater,Adjustable Head Lights,Fog Lights Front,Anti Lock Braking System,Centeral Locking,Cd Player",17.8,1497,117.3bhp@6600rpm,145,Green,i VTEC Engine,1497,145Nm@4600rpm,4,PGM-Fi,No,4440,1695,1495,2600,1049kg,5 Speed,FWD,Power,Disc,Drum,"Tubeless,Radial",4,355,No,5.3
1068,delhi,Petrol,Sedan,"90,000",Manual,2,Tata,Tata Zest,2016,3012,Revotron 1.2T XMS,285000.0,2016,Third Party insurance,Petrol,5.0,90000,1193 cc,Manual,2016,DL12,"Power Steering,Power Windows Front,Air Conditioner,Heater,Adjustable Head Lights,Fog Lights Front,Anti Lock Braking System,Centeral Locking,Cd Player",17.57,1193,88.7bhp@5000rpm,140,Black,Revotron Engine,1193,140Nm@1500-4000rpm,4,MPFi,Yes,3995,1706,1570,2470,1115kg,5 Speed,FWD,Power,Disc,Drum,"Tubeless,Radial",4,390,No,5.1
1069,delhi,Petrol,Sedan,"80,000",Automatic,2,Honda,Honda City,2010,1254,1.5 S AT,300000.0,2010,Third Party insurance,Petrol,5.0,80000,1497 cc,Automatic,2010,DL4C,"Power Steering,Power Windows Front,Air Conditioner,Heater,Adjustable Head Lights,Fog Lights Front,Anti Lock Braking System,Brake Assist,Cd Player",16.8,1497,"118PS at 6,600 rpm",1370,Others,In-Line Engine,1497,146Nm at 4800 rpm,4,EFI(Electronic Fuel Injection),No,4420,1695,1480,2550,1155 kg,5 Speed,FWD,Power,Disc,Drum,"Tubeless,Radial",4,355,No,5.3
1070,delhi,Petrol,Hatchback,"40,462",Manual,2,Hyundai,Hyundai Santro Xing,2011,1709,GL,185000.0,2011,Comprehensive,Petrol,5.0,40462,1086 cc,Manual,2011,DL10,"Power Steering,Remote Trunk Opener,Air Conditioner,Heater,Tinted Glass,Brake Assist,Child Safety Locks",19.7,1086,62bhp@5500rpm,96,Silver,In-Line Engine,1086,96.1Nm@3000rpm,4,MPFI,No,3565,1525,1590,2380,854kg,5 Speed,,Power,Ventilated Disc,Drum,"Tubeless,Radial",5,355,No,4.4
1071,delhi,Petrol,Hatchback,"40,000",Manual,1,Maruti,Maruti Swift,2018,6323,LXI 2018,525000.0,2018,Comprehensive,Petrol,5.0,40000,1197 cc,Manual,2018,HR26,"Power Steering,Remote Trunk Opener,Air Conditioner,Heater,Adjustable Head Lights,Manually Adjustable Exterior Rear View Mirror,Anti Lock Braking System,Brake Assist",22.0,1197,81.80bhp@6000rpm,113,Silver,VTVT Engine,1197,113Nm@4200rpm,4,MPFi,No,3840,1735,1530,2450,855kg,5,,Power,Disc,Drum,Tubeless,5,268,No,5.0
1072,delhi,Diesel,Sedan,"1,50,000",Manual,1,Maruti,Maruti Swift Dzire,2013,4242,VDI,375000.0,2013,Third Party insurance,Diesel,5.0,150000,1248 cc,Manual,2013,HR29,"Power Steering,Power Windows Front,Air Conditioner,Heater,Adjustable Head Lights,Fog Lights Front,Centeral Locking,Power Door Locks,Cd Player",23.4,1248,74bhp@4000rpm,190,Others,DDiS Diesel Engine,1248,190Nm@2000rpm,4,CRDI,Yes,3995,1695,1555,2430,1060kg,5 Speed,FWD,Power,Ventilated Disc,Drum,"Tubeless,Radial",4,355,No,4.8
1073,delhi,Petrol,Sedan,"47,761",Manual,1,Hyundai,Hyundai Verna,2020,7729,SX,1011999.9999999999,2020,Comprehensive,Petrol,5.0,47761,1497 cc,Manual,2020,UP14,"Power Steering,Power Windows Front,Air Conditioner,Heater,Adjustable Head Lights,Fog Lights Front,Anti Lock Braking System,Centeral Locking,Radio",17.7,1497,113.18bhp@6300rpm,143,White,1.5 l MPi petrol,1497,143.8Nm@4500rpm,4,MPi,,4440,1729,1475,2600,1180,6 Speed,,Electric,Disc,Drum,"Tubeless, Radial",4,355,,5.0
1074,delhi,Diesel,SUV,"80,488",Manual,1,Hyundai,Hyundai Creta,2020,7698,SX Diesel BSVI,1350000.0,2020,Third Party,Diesel,5.0,80488,1493 cc,Manual,2020,HR13,"Power Steering,Power Windows Front,Air Conditioner,Heater,Adjustable Head Lights,Fog Lights Front,Anti Lock Braking System,Centeral Locking,Radio",19.7,1493,113.45bhp@4000rpm,250,Black,1.5 L U2 CRDi Diesel,1493,250Nm@1500-2750rpm,4,CRDi,Yes,4300,1790,1635,2610,1565,6-speed,,Power,Disc,Disc,"Tubeless, Radial",5,355,,5.0
1075,delhi,Cng,Hatchback,"70,000",Manual,1,Maruti,Maruti S-Presso,2020,7489,VXI CNG 2019-2020,400000.0,2020,Third Party insurance,CNG,4.0,70000,998 cc,Manual,2020,HR87,"Power Steering,Power Windows Front,Air Conditioner,Heater,Adjustable Head Lights,Manually Adjustable Exterior Rear View Mirror,Anti Lock Braking System,Centeral Locking,Radio",31.2,998,58.33bhp@5500rpm,78,Others,K10B,998,78Nm@3500rpm,3,,,3565,1520,1564,2380,831-854,5-Speed,FWD,Power,Ventilated Disc,Drum,"Tubeless, Radial",5,355,,4.5
1076,delhi,Diesel,SUV,"17,204",Manual,1,Tata,Tata New Safari,2022,8306,XT Plus BSVI,1930000.0,2022,Comprehensive,Diesel,7.0,17204,1956 cc,Manual,2022,DL09,"Power Steering,Power Windows Front,Air Conditioner,Heater,Adjustable Head Lights,Fog Lights Front,Anti Lock Braking System,Centeral Locking,Radio",16.14,1956,167.67bhp@3750rpm,350,White,Kryotec 2.0 L Turbocharged Engine,1956,350Nm@1750-2500rpm,4,,Yes,4661,1894,1786,2741,1825kg,6-Speed,,Power,Disc,Disc,"Tubeless, Radial",5,73,,5.0
1077,delhi,Petrol,Hatchback,"66,000",Automatic,1,Hyundai,Hyundai Grand i10,2017,5606,1.2 Kappa Sportz Option AT,525000.0,2017,Comprehensive,Petrol,5.0,66000,1197 cc,Automatic,2017,DL4C,"Power Steering,Power Windows Front,Air Conditioner,Heater,Adjustable Head Lights,Fog Lights Front,Anti Lock Braking System,Centeral Locking,Cd Player",18.9,1197,81.86bhp@6000rpm,113,Silver,Kappa VTVT Petrol Engine,1197,113.75nm@4000rpm,4,MPFI,No,3765,1660,1520,2425,1200,4 Speed,FWD,Power,Disc,Drum,Tubeless,5,256,No,4.8
1078,delhi,Petrol,Hatchback,"41,900",Manual,1,Renault,Renault KWID,2019,5096,RXT Optional,425000.0,2020,Comprehensive,Petrol,5.0,41900,799 cc,Manual,2019,HR51,"Power Steering,Power Windows Front,Air Conditioner,Heater,Adjustable Head Lights,Fog Lights Front,Anti Lock Braking System,Centeral Locking,Radio",25.17,799,53.3bhp@5678rpm,72,Silver,Petrol Engine,799,72Nm@4386rpm,3,MPFi,No,3679,1579,1478,2422,730,5 Speed,FWD,Power,Disc,Drum,"Tubeless,Radial",5,300,No,4.9
1079,delhi,Petrol,Hatchback,"45,000",Manual,1,Hyundai,Hyundai Grand i10,2019,7716,Sportz,525000.0,2019,Comprehensive,Petrol,5.0,45000,1197 cc,Manual,2019,UP14,"Power Steering,Power Windows Front,Air Conditioner,Heater,Adjustable Head Lights,Fog Lights Front,Anti Lock Braking System,Centeral Locking,Cd Player",18.9,1197,81.86bhp@6000rpm,113,Grey,Kappa VTVT Petrol Engine,1197,113.75nm@4000rpm,4,MPFI,No,3765,1660,1520,2425,1140,5 Speed,FWD,Power,Disc,Drum,Tubeless,5,256,No,4.8
1080,delhi,Petrol,Hatchback,"52,000",Manual,1,Volkswagen,Volkswagen Polo,2013,1973,1.2 MPI Highline,375000.0,2013,Comprehensive,Petrol,5.0,52000,1198 cc,Manual,2013,DL10,"Power Steering,Power Windows Front,Air Conditioner,Heater,Adjustable Head Lights,Fog Lights Front,Anti Lock Braking System,Centeral Locking,Cd Player",16.47,1198,74bhp@5400rpm,110,Blue,MPI Petrol Engine,1198,110Nm@3750rpm,3,MPFI ,No,3971,1682,1469,2469,1053kg,5 Speed,FWD,Power,Disc,Drum,"Tubeless,Radial",5,355,No,4.97
1081,delhi,Diesel,SUV,"40,000",Automatic,1,Hyundai,Hyundai Alcazar,2021,8702,Signature 7-Seater Diesel AT,2100000.0,2021,Third Party insurance,Diesel,7.0,40000,1493 cc,Automatic,2021,DL3C,"Power Steering,Power Windows Front,Air Conditioner,Heater,Adjustable Head Lights,Fog Lights Front,Anti Lock Braking System,Centeral Locking,Radio",18.1,1493,113.42bhp@4000rpm,250,Others,1.5 l diesel CRDi engine,1493,250nm@1500-2750rpm,4,Common rail direct injection,Yes,4500,1790,1675,2760,1810,6-speed,,Power,Disc,Disc,"Tubeless, Radial",5,355,,5.0
1082,delhi,Petrol,Sedan,"64,000",Manual,1,Honda,Honda Amaze,2015,1168,S i-Vtech,409999.99999999994,2015,Comprehensive,Petrol,5.0,64000,1198 cc,Manual,2015,DL9C,"Power Steering,Power Windows Front,Air Conditioner,Heater,Adjustable Head Lights,Power Adjustable Exterior Rear View Mirror,Centeral Locking,Power Door Locks,Radio",18.0,1198,86.7bhp@6000rpm,109,Silver,i-VTEC Petrol Engine,1198,109Nm@4500rpm,4,,No,3990,1680,1505,2405,950kg,5 Speed,FWD,Power,Disc,Drum,"Tubeless,Radial",4,355,No,4.5
1083,delhi,Cng,SUV,"76,500",Manual,1,Mahindra,Mahindra KUV 100 NXT,2018,6922,Trip,434999.99999999994,2018,Third Party insurance,CNG,6.0,76500,1198 cc,Manual,2018,DL10,"Power Steering,Low Fuel Warning Light,Air Conditioner,Heater,Adjustable Head Lights,Manually Adjustable Exterior Rear View Mirror,Anti Lock Braking System,Child Safety Locks",18.15,1198,82bhp@5500rpm,115,Silver,mFALCON G80 Engine,1198,115Nm@3500-3600rpm,3,MPFI,No,3700,1735,1655,2385,845,5 Speed,FWD,Power,Disc,Drum,"Tubeless,Radial",5,355,No,5.0
1084,delhi,Petrol,Sedan,"48,000",Manual,1,Honda,Honda City,2016,1215,i VTEC V,645000.0,2016,Third Party insurance,Petrol,5.0,48000,1497 cc,Manual,2016,DL2C,"Power Steering,Power Windows Front,Air Conditioner,Heater,Adjustable Head Lights,Fog Lights Front,Anti Lock Braking System,Centeral Locking,Cd Player",17.8,1497,117.3bhp@6600rpm,145,Red,i VTEC Engine,1497,145Nm@4600rpm,4,PGM-Fi,No,4440,1695,1495,2600,1049kg,5 Speed,FWD,Power,Disc,Drum,"Tubeless,Radial",4,355,No,5.3
1085,delhi,Petrol,SUV,"42,000",Automatic,1,Tata,Tata Nexon,2019,6499,1.2 Revotron XMA,775000.0,2019,Comprehensive,Petrol,5.0,42000,1198 cc,Automatic,2019,HR26,"Power Steering,Power Windows Front,Air Conditioner,Heater,Adjustable Head Lights,Power Adjustable Exterior Rear View Mirror,Anti Lock Braking System,Centeral Locking,Radio",17.0,1198,108.5bhp@5000rpm,170,White,Revotron 1.2L Turbocharged engine,1198,170Nm@1750-4000rpm,3,MPFI,Yes,3994,1811,1607,2498,1252Kg,6 Speed,FWD,Power,Disc,Drum,Tubeless Radial Tyres,5,350,No,5.1
1086,delhi,Petrol,SUV,"50,000",Manual,2,Renault,Renault Duster,2014,5064,Petrol RxL,375000.0,2014,Comprehensive,Petrol,5.0,50000,1598 cc,Manual,2014,DL08,"Power Steering,Power Windows Front,Air Conditioner,Heater,Adjustable Head Lights,Fog Lights Front,Anti Lock Braking System,Brake Assist,Cd Player",13.24,1598,102.57bhp@5850rpm,145,Brown,K4M Petrol Engine,1598,145Nm@3750rpm,4,MPFI,No,4315,1822,1695,2673,1195,5 speed,FWD,Power,Ventilated Disc,Drum,"Tubeless,Radial",5,355,No,5.2
1087,delhi,Petrol,SUV,"55,000",Manual,2,Ford,Ford Ecosport,2017,7350,1.5 Petrol Titanium,650000.0,2017,Comprehensive,Petrol,5.0,55000,1496 cc,Manual,2017,DL12,"Power Steering,Power Windows Front,Air Conditioner,Heater,Adjustable Head Lights,Fog Lights Front,Anti Lock Braking System,Centeral Locking,Radio",15.9,1496,120.69bhp@6500rpm,149,Grey,Ti-VCT Petrol Engine,1496,149Nm@4500rpm,3,Direct Injection,No,3998,1765,1647,2519,1225Kg,5 Speed,FWD,Electric,Ventilated Disc,Drum,"Tubeless,Radial",4,355,No,5.3
1088,delhi,Petrol,Sedan,"90,000",Manual,2,Volkswagen,Volkswagen Vento,2010,2008,Petrol Highline,204999.99999999997,2010,Third Party insurance,Petrol,5.0,90000,1598 cc,Manual,2010,,"Power Steering,Power Windows Front,Air Conditioner,Heater,Adjustable Head Lights,Fog Lights Front,Anti Lock Braking System,Centeral Locking,Cd Player",15.04,1598,103.6bhp@5250rpm,153,Others,In Line Petrol Engine,1598,153Nm@3800rpm,4,MPFI,No,4384,1699,1466,2552,1121kg,5 Speed,FWD,Power,Disc,Drum,"Tubeless,Radial",4,355,No,5.4
1089,delhi,Petrol,Sedan,"72,000",Automatic,1,Mercedes-Benz,Mercedes-Benz E-Class,2015,4624,E 200 CGI,2390000.0,2015,Comprehensive,Petrol,5.0,72000,1991 cc,Automatic,2015,DL1C,"Power Steering,Power Windows Front,Air Conditioner,Heater,Adjustable Head Lights,Power Adjustable Exterior Rear View Mirror,Anti Lock Braking System,Brake Assist,Cd Player",12.0,1991,181.03bhp@5500rpm,300,White,In-Line Petrol Engine ,1991,300Nm@1200-4000rpm,4,Direct Injection,Yes,4879,2071,1474,2874,1720kg,7 Speed,RWD,Power,Disc,Disc,"Tubeless,Radial",4,355,No,5.3
1090,delhi,Petrol,SUV,"33,091",Manual,2,Mahindra,Mahindra KUV 100,2018,3556,mFALCON G80 K8,529000.0,2018,Zero Dep,Petrol,6.0,33091,1198 cc,Manual,2018,UP21,"Power Steering,Power Windows Front,Air Conditioner,Heater,Adjustable Head Lights,Fog Lights Front,Anti Lock Braking System,Centeral Locking,Radio",18.15,1198,82bhp@5500rpm,115,Red,mFALCON G80 Engine,1198,115Nm@3500-3600rpm,3,MPFI,No,3675,1715,1655,2385,1195,5 Speed,FWD,Power,Disc,Drum,"Tubeless,Radial",5,355,No,5.0
